budget_log,popularity_log,popularitylog_to_meanpopularitylog_year,crew_male_count,budgetlog to popularity_ratio,cast_male_count,cast_count,crew_count,crew_female_count,people count in dept_Editing,people count in dept_Production,people count in job_Producer,people count in job_Editor,people count in job_Casting,people count in dept_Visual Effects,cast_female_count,people count in job_Art Direction,count_of_tagline_words,production_companies_count,Keywords_count,part of collection,people count in job_Production Design,people count in job_Screenplay,people count in job_Executive Producer,prod_country_United States of America
17.399029496420383,2.8743692310634645,1.5651029096885805,11.0,6.05316439808363,12.0,15.0,17.0,4.0,2.0,8.0,6.0,2.0,2.0,0.0,2.0,0.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0
15.89495209964411,0.5389184976905288,0.3567301337622234,1.0,29.494166868942223,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.3784771360780033,0.8586524255156393,6.0,11.530805759222016,4.0,7.0,9.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
14.22097566607244,1.599098443876676,1.0464899295274592,6.0,8.893120821002546,7.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,1.0,1.0
15.424948470398375,1.7222057261963466,1.0559135946567606,4.0,8.956507480941795,5.0,18.0,13.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0
15.89495209964411,2.263601199796705,1.3221859469416795,6.0,7.02197547035743,3.0,16.0,19.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,10.0,0.0,1.0,1.0,0.0,0.0
15.424948470398375,0.14416527693050193,0.09434535507992944,8.0,106.99489363055372,9.0,18.0,17.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
16.523560759066484,1.2513047629731433,0.7671962124990991,1.0,13.205065023332871,13.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0
17.909855120186375,2.4273054320425183,1.4135046267832878,4.0,7.378492580192378,6.0,12.0,21.0,7.0,1.0,6.0,2.0,1.0,1.0,0.0,5.0,1.0,7.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0
15.89495209964411,1.2596894960504939,0.6577972810433754,2.0,12.61815086136669,2.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
16.588099280204055,2.3287007900801497,1.6175016348966005,1.0,7.123327887750286,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,11.0,1.0,0.0,2.0,0.0,0.0
15.761420707019587,2.209134373321689,1.481962364571885,2.0,7.134659121400782,8.0,12.0,11.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
16.11809565095832,1.860498063944964,1.2198244309245376,4.0,8.663322990394208,9.0,22.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,8.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0
13.594863886848652,1.818943447333195,0.897013775943111,3.0,7.47404429026118,3.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0
19.3761921889798,2.685828654578408,1.5688120784243182,25.0,7.214232432865776,20.0,28.0,132.0,5.0,4.0,15.0,3.0,1.0,2.0,5.0,6.0,7.0,7.0,1.0,16.0,0.0,1.0,3.0,0.0,1.0
11.695247021764184,0.48631979373067163,0.3377948188074711,2.0,24.04847010656761,7.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.60727002719233,2.715720045833653,1.4264909626740019,13.0,5.7470099140507385,7.0,20.0,16.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,11.0,2.0,2.0,1.0,13.0,0.0,0.0,2.0,0.0,1.0
16.38045991542581,1.830455846223207,1.117438546478485,9.0,8.94884186866552,4.0,15.0,22.0,7.0,2.0,7.0,3.0,1.0,2.0,0.0,5.0,1.0,13.0,2.0,11.0,0.0,1.0,2.0,1.0,1.0
17.034386382832476,2.013957507018534,1.1589684634171311,10.0,8.458165737593049,14.0,28.0,17.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,19.0,0.0,1.0,1.0,1.0,1.0
12.345834587905333,1.5661132054065834,0.8939936292919821,6.0,7.883104838963537,7.0,13.0,8.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,15.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0
16.70588231586044,1.5929871373995708,0.8692761017320995,7.0,10.48714200111591,8.0,13.0,16.0,0.0,1.0,7.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
15.89495209964411,-0.06047107110594865,-0.042852586732175416,6.0,-262.8521673081543,4.0,5.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0
15.424948470398375,1.7205793861081136,1.1389152853078224,8.0,8.964973424033072,12.0,17.0,41.0,4.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,18.0,3.0,18.0,0.0,1.0,1.0,2.0,1.0
13.815510557964274,0.6398613761262162,0.3180430034831669,0.0,21.591411942387797,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15.89495209964411,1.0695366596795668,0.5390537158316325,2.0,14.861530884230035,1.0,14.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
16.012735135300492,2.1784841790083718,1.295297789216579,3.0,7.350402307070854,10.0,14.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,17.0,6.0,17.0,0.0,0.0,1.0,0.0,0.0
15.201804919084164,1.7505740406180754,1.084191158707475,9.0,8.683897148227366,8.0,17.0,11.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,17.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0
15.201804919084164,1.098296238729589,0.5836099010219696,1.0,13.841261021405533,5.0,11.0,10.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.508657738524219,1.4173285307821633,0.8828529315844644,4.0,10.236622930688842,4.0,15.0,35.0,4.0,2.0,8.0,1.0,2.0,2.0,0.0,6.0,0.0,10.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0
17.72753356339242,2.6660598159460402,1.641344835333415,9.0,6.649338269667396,19.0,27.0,17.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0
16.90655301132259,2.2760262074992554,1.5536729333404333,12.0,7.428101203587798,10.0,17.0,14.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
13.458835614025542,2.4086413265840174,1.5579512927806267,4.0,5.5877292585995475,15.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,1.0,19.0,0.0,0.0,2.0,0.0,1.0
14.346138809026444,2.4548566369222686,1.270389024204477,8.0,5.843982330069039,13.0,17.0,10.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,28.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0
15.89495209964411,2.0002167702385716,1.6847164322689652,8.0,7.946614755033912,8.0,13.0,18.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,12.0,1.0,16.0,1.0,0.0,2.0,0.0,1.0
16.523560759066484,1.4060609583552308,0.7888877206797925,12.0,11.751667423007936,10.0,15.0,21.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0,1.0,12.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
15.89495209964411,2.4717232122400987,1.422398061180146,1.0,6.430716846017184,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0
17.622173047734595,1.9347709088723102,1.2685209775925521,18.0,9.108144518260179,11.0,15.0,82.0,2.0,4.0,7.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0
17.50439001207821,1.9461451214471386,1.0619906494274294,6.0,8.994390921403683,17.0,29.0,11.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,7.0,0.0,8.0,5.0,17.0,0.0,1.0,0.0,3.0,1.0
16.99356438831222,1.4429300967206973,1.1267182742506185,6.0,11.77712241704083,4.0,10.0,10.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,17.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0
16.835935444108635,2.8095858713558353,1.9178942262784493,11.0,5.992319229589533,7.0,47.0,17.0,0.0,2.0,5.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,3.0,15.0,1.0,1.0,2.0,2.0,1.0
17.14771506813948,1.7918787954417326,1.244628289520955,8.0,9.569684686129811,9.0,13.0,29.0,8.0,1.0,7.0,2.0,1.0,3.0,0.0,4.0,1.0,13.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0
16.185754299432134,0.05893755245605074,0.035510762295155124,4.0,274.6254913028789,9.0,13.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0
15.89495209964411,2.375334871792033,1.5573741055635077,7.0,6.691667894241969,14.0,25.0,8.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,5.0,0.0,17.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0
15.89495209964411,0.7418363872523904,0.38737955666346424,5.0,21.42649292051546,2.0,4.0,11.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17.37085861945369,2.3447090875442824,1.2459256348632033,9.0,7.408534692739626,20.0,36.0,19.0,1.0,0.0,8.0,5.0,0.0,2.0,0.0,10.0,0.0,4.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0
15.89495209964411,2.470121976475719,1.3479192343126953,0.0,6.434885504043996,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
17.599700191882537,1.4801434740856996,1.068066489348476,9.0,11.890536627034795,17.0,23.0,12.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,4.0,0.0,15.0,2.0,8.0,0.0,0.0,1.0,2.0,1.0
14.22097566607244,2.1003090429728646,1.1301304077843806,0.0,6.770896746672804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,2.5552162983877613,1.287846309833027,5.0,6.220589665803707,1.0,5.0,9.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
16.70588231586044,1.9829289893152489,1.0820632140554256,8.0,8.424851523114484,14.0,17.0,17.0,3.0,1.0,7.0,4.0,1.0,1.0,0.0,2.0,0.0,9.0,4.0,5.0,0.0,1.0,0.0,2.0,0.0
17.034386382832476,2.0330500296927574,1.2411162360377908,9.0,8.378734479744594,10.0,16.0,17.0,1.0,1.0,7.0,3.0,1.0,4.0,0.0,2.0,0.0,3.0,6.0,3.0,0.0,1.0,2.0,0.0,1.0
15.89495209964411,0.992221612947936,0.6083479308467571,3.0,16.01955842548065,9.0,20.0,19.0,3.0,1.0,7.0,4.0,1.0,2.0,0.0,7.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0
15.761420707019587,2.6061639395246017,1.5909851365581065,3.0,6.047747214971701,3.0,6.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,3.0,10.0,0.0,1.0,1.0,0.0,1.0
17.926384422137584,5.0421404792222395,2.6329554293101634,11.0,3.5553123710077124,16.0,72.0,82.0,9.0,5.0,12.0,6.0,1.0,2.0,9.0,16.0,1.0,8.0,6.0,10.0,0.0,1.0,1.0,0.0,1.0
15.89495209964411,0.6703201142554979,0.44967349815326,0.0,23.712479696805907,6.0,12.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0
15.176487111099874,1.9456083892446867,0.9804660667383176,8.0,7.800381204663497,13.0,25.0,15.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,1.0,6.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0
17.216707939626428,2.887918584659081,1.572480574502037,8.0,5.961632031831971,15.0,22.0,28.0,6.0,1.0,5.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,24.0,0.0,1.0,0.0,1.0,1.0
17.312018119430753,2.97699960764492,1.5545594797096953,4.0,5.815257104829164,7.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0
15.424948470398375,2.7668963639662523,1.3945344956795558,10.0,5.574819740731899,4.0,11.0,47.0,4.0,2.0,17.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,10.0,0.0,1.0,1.0,7.0,1.0
15.424948470398375,2.1289067160738355,1.5362118349992613,14.0,7.245478796198885,17.0,53.0,40.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,14.0,1.0,10.0,0.0,1.0,3.0,2.0,1.0
14.603967918328545,2.2076673061935153,1.3510427474259092,9.0,6.615112647343984,11.0,19.0,15.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,0.0,9.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0
13.4898953697165,-0.20151905521754726,-0.10523123913960056,1.0,-66.94104115937651,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.89495209964411,1.9406137191288735,1.400340249753016,8.0,8.190683155006877,12.0,15.0,12.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,1.0,6.0,0.0,1.0,0.0,2.0,1.0
17.216707939626428,2.495747920270227,1.6164516519891203,4.0,6.898416222164894,15.0,53.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,6.0,2.0,18.0,0.0,0.0,2.0,1.0,1.0
18.51599092375669,3.0227599626080934,1.5024623976161176,24.0,6.125524736598916,18.0,45.0,82.0,5.0,5.0,11.0,1.0,1.0,4.0,1.0,17.0,4.0,11.0,4.0,8.0,0.0,1.0,1.0,4.0,1.0
17.98989782785991,2.937079384718857,1.6035501104005938,27.0,6.125097578723409,12.0,20.0,155.0,5.0,8.0,20.0,4.0,2.0,1.0,12.0,5.0,2.0,4.0,6.0,15.0,1.0,2.0,0.0,4.0,1.0
15.89495209964411,1.8242271433925448,1.084661256039426,7.0,8.713252709355048,2.0,15.0,15.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,3.0,17.0,0.0,1.0,1.0,0.0,1.0
15.89495209964411,0.6601104272521315,0.3977264662997927,6.0,24.079231963977104,5.0,8.0,14.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
15.89495209964411,-0.37250820247009103,-0.20327375564063332,0.0,-42.67007275073447,0.0,15.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
15.89495209964411,2.526962682569734,1.378936601781063,7.0,6.29014120757815,8.0,16.0,36.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,10.0,2.0,14.0,0.0,1.0,0.0,1.0,0.0
15.89495209964411,2.2401087640757202,1.260466169281204,7.0,7.0956162283497175,5.0,11.0,12.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,7.0,4.0,12.0,0.0,1.0,0.0,3.0,1.0
17.034386382832476,1.824053846757648,1.1183584079883462,11.0,9.33875193054854,12.0,18.0,71.0,2.0,4.0,8.0,1.0,0.0,2.0,3.0,0.0,2.0,15.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0
15.89495209964411,-1.2555784281850126,-0.7729898467136374,2.0,-12.659465743307553,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
15.89495209964411,0.20977863740196653,0.1768614020316001,3.0,75.77011795146261,5.0,7.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0
15.89495209964411,0.17805496783415845,0.11997312913142259,2.0,89.26991643641627,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.6958491593817144,0.9905578451136794,2.0,9.372857256620165,0.0,15.0,27.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0
18.82614585206053,1.4705794418054041,0.8563697084034343,22.0,12.801855729023389,26.0,37.0,55.0,8.0,6.0,14.0,4.0,4.0,1.0,3.0,6.0,0.0,3.0,7.0,10.0,1.0,1.0,1.0,4.0,1.0
15.89495209964411,-3.2705376081920927,-1.84026868543096,2.0,-4.860042599672357,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.60300230074632,2.0653442653719987,1.266297663676471,10.0,9.007216187949009,11.0,13.0,15.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,3.0,16.0,0.0,1.0,2.0,0.0,1.0
15.60727002719233,-1.229988291529218,-0.731334718944475,2.0,-12.688958207714439,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.89495209964411,2.496539310604804,1.4069009873518197,7.0,6.366794238779059,14.0,15.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
13.997832114758229,1.5949614320022634,0.9621784599416184,0.0,8.776282506835164,10.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
16.300417207752275,2.48601769901083,1.3565933606726186,12.0,6.556838760334692,5.0,15.0,26.0,2.0,0.0,19.0,5.0,0.0,1.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,2.0,8.0,1.0
15.60727002719233,0.6000698061892866,0.3505051441918073,4.0,26.009090719470656,9.0,16.0,11.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
17.37085861945369,2.6358648103730697,1.5460329781803515,20.0,6.590193302438408,6.0,11.0,105.0,5.0,5.0,20.0,3.0,2.0,3.0,8.0,3.0,1.0,2.0,5.0,3.0,0.0,1.0,2.0,2.0,1.0
17.216707939626428,2.253846217509327,1.3164879907406515,4.0,7.638812180651887,6.0,14.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.558065035932609,0.7744359983878272,3.0,10.201725687355463,4.0,9.0,27.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
15.761420707019587,2.6429683857403887,2.098235338200605,6.0,5.963529791751276,13.0,19.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0
15.89495209964411,-0.6310366044970417,-0.37341891359486834,2.0,-25.18863721433869,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.50439001207821,2.3846720482305424,1.2671610526933061,20.0,7.3403762270232065,16.0,47.0,48.0,2.0,1.0,34.0,8.0,1.0,2.0,0.0,0.0,1.0,6.0,11.0,5.0,0.0,1.0,0.0,18.0,1.0
0.0,1.8607925621283368,1.0200029383422713,13.0,0.0,29.0,63.0,25.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,0.0,17.0,1.0,10.0,0.0,2.0,0.0,0.0,1.0
18.197537192638155,2.428431884560018,1.4889128526289181,3.0,7.4935341231261985,14.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,7.0,8.0,0.0,0.0,2.0,0.0,1.0
15.60727002719233,1.6588855746899989,0.9469514275069362,8.0,9.408286059819954,6.0,11.0,12.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0
17.216707939626428,2.596291110004148,1.5918301960327592,2.0,6.631270227474192,56.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
15.89495209964411,1.0519294026276953,0.702630316277141,3.0,15.11028407413928,8.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0
17.45309671769066,2.3328501506328925,1.510945656492948,7.0,7.481447838797407,11.0,15.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0
17.822843743196746,1.6684693599396885,0.9873246834097477,14.0,10.682152259506283,28.0,45.0,32.0,6.0,1.0,11.0,2.0,1.0,1.0,0.0,10.0,1.0,11.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0
17.216707939626428,2.024945228362734,1.358402030674487,3.0,8.502307962940296,9.0,21.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0
15.89495209964411,3.6239295683775494,1.2023455803106287,1.0,4.38610955310601,4.0,16.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
18.258161814454592,2.038718760987726,1.1471478832253073,8.0,8.955704025408982,8.0,21.0,15.0,4.0,1.0,5.0,3.0,1.0,2.0,0.0,10.0,2.0,15.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0
10.126631103850338,1.38258273153693,0.6872125446359632,0.0,7.3244304827915805,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,0.7265476233682144,0.3759886065876416,5.0,21.877371267084232,8.0,16.0,10.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
15.89495209964411,1.8689464107726905,1.3486253641509118,6.0,8.504766112085877,9.0,16.0,14.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0,9.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0
16.213405830762646,2.197645821933588,1.1677795255891674,10.0,7.377624578512547,10.0,19.0,50.0,2.0,3.0,8.0,4.0,1.0,2.0,0.0,8.0,1.0,5.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0
15.89495209964411,1.3826103334154654,0.8075927655023588,2.0,11.49633538495172,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,2.5582225523850544,3.9087568356919427,5.0,6.213279640125563,4.0,23.0,20.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,19.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0
17.37085861945369,1.8457547931769382,1.0748474030594646,9.0,9.411249361869315,5.0,15.0,41.0,4.0,1.0,6.0,3.0,1.0,2.0,6.0,8.0,1.0,13.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0
15.89495209964411,-0.3450485079267297,-0.21747055458511216,5.0,-46.065847944542824,3.0,9.0,11.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
15.555976732804778,2.0888593050015136,1.2164156407108648,10.0,7.44711560781424,14.0,25.0,38.0,2.0,4.0,12.0,4.0,1.0,2.0,3.0,0.0,1.0,10.0,6.0,10.0,0.0,0.0,2.0,5.0,0.0
12.429216196844383,1.4543340117695127,0.7728003599861759,0.0,8.546328488681597,6.0,18.0,32.0,1.0,1.0,10.0,3.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,17.0,0.0,1.0,0.0,1.0,1.0
16.213405830762646,2.2034466246352507,1.0952228227252874,8.0,7.358202213519261,9.0,21.0,21.0,3.0,1.0,8.0,3.0,1.0,1.0,0.0,2.0,1.0,9.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0
13.997832114758229,1.869664046575342,1.0248658878120678,12.0,7.486816757480049,5.0,14.0,18.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0
15.60727002719233,-0.42828603589386705,-0.29748491786180514,2.0,-36.4412302040591,9.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.9502305170961316,1.1957194685819514,4.0,8.150294008993097,6.0,11.0,13.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
16.588099280204055,1.8906435580349483,1.0317040378470346,0.0,8.773784571770364,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
15.89495209964411,1.7722755511387,0.9972254073905412,6.0,8.968668607673049,6.0,8.0,18.0,6.0,2.0,7.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,12.0,0.0,1.0,1.0,4.0,1.0
15.89495209964411,1.587527216722235,0.800015344621299,5.0,10.012396595292643,3.0,9.0,12.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,3.0,0.0,0.0
